"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20151",2786865,22,0,"5","01","D","105","D","2013","D",.,"A",36,"D","06","D",1800,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1800,"D",1800,"D",1800,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAR","D",,"A","2013","D"
"20151",2786865,23,0,"5","02","D","105","D","2014","D",.,"A",39,"D","05","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAO","D",,"A","2014","D"
"20151",2787995,35,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","D",231,"D","3","D",.,"A",.,"A",.,"A",.,"A","11","D",231,"D",231,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FIAAA","D",,"A","2012","D"
"20151",2787995,36,0,"1","02","D","105","D","2015","D",.,"A",39,"D","01","D",257,"D","3","D",.,"A",7300,"D",950,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",950,"D",.,"A","FIAXX","D",,"A","2015","D"
"20151",2789095,13,0,"5","01","D","105","D","2012","D",.,"A",60,"D","07","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2012","D"
"20151",2789095,14,0,"5","02","D","105","D","2014","D",.,"A",60,"D","01","D",260,"D","3","D",.,"A",9000,"D",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAK","D",,"A","2014","D"
"20151",2789105,17,0,"5","01","D","105","D","2012","D",.,"A",36,"D","05","D",550,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORAK","D",,"A","2012","D"
"20151",2789105,18,0,"5","02","D","105","D","2011","D",.,"A",36,"D","06","D",450,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","FORBK","D",,"A","2011","D"
"20151",2789145,10,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",489,"D","3","D",.,"A",5400,"D",.,"A",.,"A",,"A",489,"D",489,"D",489,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAN","D",,"A","2012","D"
"20151",2789325,17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",284,"D","3","D",.,"A",4000,"D",3000,"D",.,"A",,"A",284,"D",284,"D",284,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","KIAAE","D",,"A","2013","D"
"20151",2790065,22,0,"5","01","D","105","D","2014","D",.,"A",39,"D","01","D",289,"D","3","D",.,"A",.,"A",525,"D",.,"A",,"A",289,"D",289,"D",289,"D",.,"A",.,"A",.,"A",525,"D",.,"A","NISAG","D",,"A","2014","D"
"20151",2790175,27,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A","2013","D"
"20151",2790285,6,0,"1","01","D","105","D","2015","D",.,"A",36,"D","10","D",202,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",202,"D",202,"D",202,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUXX","D",,"A","2014","D"
"20151",2790425,16,0,"5","01","D","105","D","2014","D",.,"A",36,"D","05","D",310,"D","3","D",.,"A",.,"C",2000,"D",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","BMWAS","D",,"A","2014","D"
"20151",2790755,16,0,"5","01","D","105","D","2012","D",.,"A",36,"D","01","D",598,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",598,"D",598,"D",598,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAG","D",,"A","2012","D"
"20151",2791455,43,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",359,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",359,"D",359,"D",359,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAO","D",,"A","2013","D"
"20151",2794715,10,0,"5","01","D","105","D","2009","D",.,"A",60,"D","01","D",100,"D","3","D",.,"A",2000,"D",2000,"D",.,"A",,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A","2014","D"
"20151",2794755,14,0,"5","01","D","105","D","2013","D",.,"A",60,"D","04","D",427,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",427,"D",427,"D",427,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAC","D",,"A","2013","D"
"20151",2795205,43,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",386,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",386,"D",386,"D",386,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A","2012","D"
"20151",2796405,17,0,"5","02","D","105","D","2008","D",.,"A",102,"D","10","D",366,"D","3","D",.,"A",1500,"D",500,"D",.,"A",,"A",366,"D",366,"D",366,"D",.,"A",.,"A",.,"A",500,"D",.,"A","CHEBL","D",,"A","2014","D"
"20151",2796605,17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2014","D"
"20151",2796885,25,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",4573,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",4573,"D",.,"A","FORBC","D",,"A","2014","D"
"20151",2798805,20,0,"5","01","D","105","D","2014","D",.,"A",27,"D","03","D",500,"D","3","D",500,"D",.,"A",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAB","D",,"A","2014","D"
"20151",2799985,18,0,"1","01","D","105","D","2013","D",.,"A",36,"D","06","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",287,"F",287,"F",287,"F",.,"A",.,"A",.,"A",.,"A",.,"A","NISAN","D",,"A","2013","D"
"20151",2800145,22,0,"5","01","D","105","D","2015","D",.,"A",36,"D","12","D",450,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",.,"A",450,"D",450,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","MRBAC","D",,"A","2014","D"
"20151",2800595,11,0,"5","01","D","105","D","2014","D",.,"A",27,"D","05","D",455,"D","3","D",.,"A",.,"A",4800,"D",.,"A",,"A",455,"D",455,"D",455,"D",.,"A",.,"A",.,"A",4800,"D",.,"A","LEXAG","D",,"A","2014","D"
"20151",2800595,12,0,"1","02","D","105","D","2014","D",.,"A",27,"D","05","D",455,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",455,"D",455,"D",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAG","D",,"A","2014","D"
"20151",2801135,9,0,"5","01","D","105","D","2014","D",.,"A",60,"D","02","F",400,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAS","D",,"A","2014","D"
"20151",2801625,35,0,"5","01","D","105","D","2014","D",.,"A",39,"D","08","D",300,"D","3","D",.,"A",10000,"D",3500,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","KIAAE","D",,"A","2014","D"
"20151",2801625,36,0,"5","02","D","105","D","2014","D",.,"A",39,"D","08","D",300,"D","3","D",.,"A",10000,"D",3500,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","KIAAB","D",,"A","2014","D"
"20151",2802105,20,0,"5","01","D","105","D","2013","D",.,"A",39,"D","03","D",242,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",242,"D",242,"D",242,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISBB","D",,"A","2014","D"
"20151",2802105,21,0,"5","02","D","105","D","2013","D",.,"A",24,"D","02","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",435,"F",435,"F",435,"F",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2013","D"
"20151",2802345,16,0,"1","01","D","105","D","2003","D",.,"A",19,"D","02","D",300,"D","3","D",.,"A",.,"A",1495,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1495,"D",.,"A","GMCAM","D",,"A","2015","D"
"20151",2803565,16,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D",,"A","2014","D"
"20151",2803855,14,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",230,"D","3","D",.,"A",17000,"D",.,"A",.,"A",,"A",230,"D",230,"D",230,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAE","D",,"A","2014","D"
"20151",2804675,14,0,"1","01","D","105","D","2015","D",.,"A",72,"D","02","D",445,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",.,"A",.,"A",445,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","FORAM","D",,"A","2015","D"
"20151",2805445,20,0,"5","01","D","105","D","2012","D",.,"A",36,"D","05","D",199,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAC","D",,"A","2012","D"
"20151",2805445,21,0,"5","02","D","105","D","2015","D",.,"A",36,"D","09","D",239,"D","3","D",.,"A",.,"A",239,"D",.,"A",,"A",239,"D",239,"D",239,"D",.,"A",.,"A",.,"A",239,"D",.,"A","NISAD","D",,"A","2014","D"
"20151",2805495,43,0,"5","01","D","105","D","2012","D",.,"A",39,"D","08","D",219,"D","3","D",.,"A",1000,"D",1500,"D",.,"A",,"A",219,"D",219,"D",219,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHRAS","D",,"A","2012","D"
"20151",2806055,19,0,"5","01","D","105","D","2013","D",0.95,"D",36,"D","04","D",260,"D","3","D",.,"A",10000,"D",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",25,"D",25,"D",25,"D",.,"A",.,"A","CHEBU","D",,"A","2013","D"
"20151",2806345,21,0,"5","01","D","105","D","2014","D",.,"A",36,"D","05","D",387,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",387,"D",387,"D",387,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAM","D",,"A","2014","D"
"20151",2806925,18,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",223,"D","3","D",.,"A",.,"A",4685,"D",.,"A",,"A",223,"D",223,"D",223,"D",.,"A",.,"A",.,"A",4685,"D",.,"A","ACUAK","D",,"A","2013","D"
"20151",2807025,22,0,"1","01","D","105","D","2003","D",.,"A",1,"D","12","D",8000,"D","8","D",.,"A",.,"A",8000,"D",.,"A","12","D",8000,"D",.,"A",.,"A",.,"A",.,"A",.,"A",8000,"D",.,"A","CHEBE","D","2014","D","2012","D"
"20151",2807605,25,0,"5","01","D","105","D","2012","D",.,"A",39,"D","11","D",365,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A","2013","D"
"20151",2807605,26,0,"5","02","D","105","D","2012","D",.,"A",39,"D","04","D",430,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAD","D",,"A","2012","D"
"20151",2807605,27,0,"1","03","D","105","D","2015","D",.,"A",39,"D","01","D",439,"D","3","D",.,"A",.,"A",2200,"D",.,"A",,"A",.,"A",439,"D",439,"D",.,"A",.,"A",.,"A",2200,"D",.,"A","FORAM","D",,"A","2015","D"
"20151",2807935,34,0,"5","02","D","105","D","2015","D",.,"A",36,"D","09","D",310,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEBU","D",,"A","2014","D"
"20151",2808235,16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",468,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",468,"D",468,"D",468,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2013","D"
"20151",2808275,19,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","D",229,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",229,"D",229,"D",229,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20151",2808525,7,0,"5","01","D","105","D","2012","D",.,"A",60,"D","05","D",358,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",358,"D",358,"D",358,"D",.,"A",.,"A",.,"A",.,"A",.,"A","GMCAN","D",,"A","2012","D"
"20151",2808525,8,0,"5","02","D","105","D","2012","D",.,"A",72,"D","12","D",685,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",685,"D",685,"D",685,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2012","D"
"20151",2808635,26,0,"5","01","D","105","D","2014","D",.,"A",1,"D","08","D",24000,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","DODAO","D",,"A","2014","D"
"20151",2808705,33,0,"5","01","D","105","D","2014","D",.,"A",39,"D","10","D",480,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAB","D",,"A","2014","D"
"20151",2809175,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","11","F",352,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",352,"D",352,"D",352,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAK","D",,"A","2014","F"
"20151",2810885,12,0,"5","01","D","105","D","2013","D",.,"A",48,"D","04","D",213,"D","3","D",.,"A",1000,"D",.,"A",.,"A",,"A",213,"D",213,"D",213,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2014","D"
"20151",2810895,20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","07","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAH","D",,"A","2014","D"
"20151",2811165,22,0,"5","03","D","105","D","2014","D",.,"A",36,"D","07","D",200,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MAZAP","D",,"A","2014","D"
"20151",2811655,22,0,"5","01","D","105","D","2014","D",.,"A",42,"D","06","D",899,"D","3","D",.,"A",37000,"D",4000,"D",.,"A",,"A",899,"D",899,"D",899,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","AUDAV","D",,"A","2014","D"
"20151",2811805,19,0,"1","01","D","105","D","2007","D",.,"A",60,"D","03","D",438,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",438,"D",438,"D",438,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAD","D",,"A","2014","D"
"20151",2812015,18,0,"5","01","D","105","D","2014","D",.,"A",42,"D","10","D",350,"D","3","D",.,"A",.,"A",7500,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",7500,"D",.,"A","NISXX","D",,"A","2014","D"
"20151",2812385,24,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",475,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",475,"D",475,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MINAA","D",,"A","2015","D"
"20151",2813755,19,0,"5","02","D","105","D","2013","D",.,"A",39,"D","06","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",640,"D",640,"D",640,"D",80,"D",80,"D",80,"D",.,"A",.,"A","INFXX","D",,"A","2014","D"
"20151",2813945,22,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",2500,"D",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAR","D",,"A","2013","D"
"20151",2814564,21,0,"5","01","D","105","D","2014","D",.,"A",48,"D","06","D",399,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","KIAAE","D",,"A","2013","D"
"20151",2814674,49,0,"5","01","D","105","D","2012","D",.,"A",72,"D","01","D",423,"D","3","D",.,"A",13000,"D",2000,"D",.,"A",,"A",423,"D",423,"D",423,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAT","D",,"A","2013","D"
"20151",2814784,12,0,"5","01","D","105","D","2013","D",.,"A",36,"D","07","D",190,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",190,"D",190,"D",190,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAC","D",,"A","2013","D"
"20151",2815394,25,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",378,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",378,"D",378,"D",378,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAO","D",,"A","2014","D"
"20151",2815414,20,0,"5","01","D","105","D","2014","D",.,"A",39,"D","04","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAT","D",,"A","2014","D"
"20151",2815804,14,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",256,"D","3","D",.,"A",.,"A",2500,"D",.,"A","10","D",256,"D",.,"A",.,"A",.,"A",.,"A",.,"A",2500,"D",.,"A","NISAW","D",,"A","2013","D"
"20151",2815874,16,0,"5","01","D","105","D","2004","D",.,"A",46,"D","08","F",656,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",656,"D",656,"D",656,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAF","D",,"A","2013","D"
"20151",2816114,5,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",125,"D","3","D",.,"A",.,"A",2500,"D",.,"A","11","D",125,"D",125,"D",.,"A",.,"A",.,"A",.,"A",2500,"D",500,"D","SMAAA","D",,"A","2012","D"
"20151",2816534,14,0,"5","01","D","105","D","2014","D",.,"A",.,"C","09","D",320,"D","3","D",.,"A",.,"C",2000,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","XXXXX","D",,"A","2014","D"
"20151",2817844,27,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",600,"D","3","D",.,"A",14000,"D",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAY","D",,"A","2013","D"
"20151",2817844,28,0,"5","02","D","105","D","2013","D",0.2,"D",36,"D","01","D",550,"D","3","D",.,"A",4000,"D",.,"A",.,"A",,"A",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAQ","D",,"A","2013","D"
"20151",2817954,16,0,"5","01","D","105","D","2015","D",.,"A",36,"D","10","D",179,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",179,"D",179,"D",179,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAS","D",,"A","2014","D"
"20151",2818134,32,0,"1","02","D","105","D","2014","D",.,"A",36,"D","07","D",286,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",286,"D",286,"D",286,"D",15,"D",15,"D",15,"D",.,"A",.,"A","FORBJ","D",,"A","2014","D"
"20151",2818424,27,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",439,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",439,"D",439,"D",439,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAG","D",,"A","2012","D"
"20151",2818534,18,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",368,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",368,"D",368,"D",368,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2013","D"
"20151",2818764,16,0,"5","01","D","105","D","2011","D",.,"A",36,"D","07","D",430,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D",,"A","2011","D"
"20151",2819234,20,0,"5","01","D","105","D","2013","D",0.12,"D",36,"D","01","D",395,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",395,"D",395,"D",395,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAE","D",,"A","2013","D"
"20151",2819334,14,0,"5","01","D","105","D","2009","D",.,"A",60,"D","05","D",265,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",265,"D",265,"D",265,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2014","D"
"20151",2821864,9,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",318,"D","3","D",.,"A",.,"A",.,"A",.,"A","11","D",318,"D",318,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20151",2821864,10,0,"1","02","D","105","D","2015","D",.,"A",36,"D","12","D",354,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",354,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAM","D",,"A","2014","D"
"20151",2822024,22,0,"1","01","D","105","D","2015","D",0.1,"D",36,"D","01","D",450,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"A","HONAA","D",,"A","2015","D"
"20151",2823444,10,0,"5","01","D","105","D",,"C",.,"A",.,"C","10","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A","10","D",420,"F",420,"F",420,"F",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20151",2823444,11,0,"1","02","D","105","D","2014","D",.,"A",36,"D","07","F",1350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1350,"D",1350,"D",1350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LANAC","D",,"A","2014","D"
"20151",2823534,15,0,"5","01","D","105","D","2011","D",.,"A",39,"D","07","D",439,"D","3","D",.,"A",4000,"D",.,"A",.,"A","11","D",439,"D",439,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","SUBAN","D",,"A","2011","D"
"20151",2823754,12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","04","D",288,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",288,"D",288,"D",288,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAC","D",,"A","2014","D"
"20151",2823954,24,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",188,"D","3","D",.,"A",250,"D",2000,"D",.,"A",,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","CHEAA","D",,"A","2014","D"
"20151",2824244,58,0,"1","02","D","105","D","2014","D",.,"A",36,"D","11","D",299,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",.,"A",299,"D",299,"D",.,"A",.,"A",.,"A",800,"D",.,"A","FORBJ","D",,"A","2014","D"
"20151",2824774,21,0,"5","01","D","105","D","2013","D",.,"A",.,"C","01","F",572,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",572,"D",572,"D",572,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2013","D"
"20151",2824774,22,0,"5","02","D","105","D","2010","D",.,"A",.,"C","05","F",.,"C","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","SCIAD","D",,"A","2000","F"
"20151",2824774,23,0,"5","03","D","105","D","1996","D",.,"A",.,"C","09","F",.,"C","7","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORAZ","D",,"A","2012","F"
"20151",2836634,17,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",189,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",189,"D",189,"D",189,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAM","D",,"A","2013","D"
"20151",2836634,18,0,"1","02","D","105","D","2014","D",.,"A",36,"D","01","D",396,"D","3","D",.,"A",11000,"D",.,"A",.,"A",,"A",396,"D",396,"D",396,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAR","D",,"A","2014","D"
"20151",2836734,13,0,"5","01","D","105","D","2014","D",.,"A",60,"D","08","D",1200,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1200,"D",1200,"D",1200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAH","D",,"A","2013","D"
"20151",2837004,9,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",170,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2015","D"
"20151",2837174,9,0,"5","01","D","105","D",,"C",.,"A",.,"C","12","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",248,"F",248,"F",248,"F",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A","2011","F"
"20151",2837444,12,0,"5","01","D","105","D","2013","D",.,"A",36,"D","02","D",511,"D","3","D",.,"A",3750,"D",.,"A",.,"A",,"A",511,"D",511,"D",511,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBAV","D",,"A","2012","D"
"20151",2838324,17,0,"5","01","D","105","D","2012","D",.,"A",36,"D","11","F",249,"D","3","D",.,"A",13000,"D",.,"A",.,"A",,"A",249,"D",249,"D",249,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2014","F"
"20151",2838324,18,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","F",203,"D","3","D",.,"A",600,"D",.,"A",.,"A",,"A",203,"D",203,"D",203,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2014","F"
